Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"BIBR-1532","2043","647-V","906797","BLCA","urogenital_system","bladder","4.4416367956997274",".97509871441978502","10",".11849996120042114","-.52006126476438086","GDSC2"
"BIBR-1532","2043","639-V","906798","BLCA","urogenital_system","bladder","3.9308224529945441",".96102560070793375","10",".085762563085835422","-1.0239608716966648","GDSC2"
"BIBR-1532","2043","HT-1197","907065","BLCA","urogenital_system","bladder","4.1842847552091538",".93932676009089811","10",".057549663513893151","-.77392961027649165","GDSC2"
"BIBR-1532","2043","HT-1376","907066","BLCA","urogenital_system","bladder","4.0541689522481965",".93301307932583233","10",".066042592843823592","-.90228407585489045","GDSC2"
"BIBR-1532","2043","KU-19-19","907312","BLCA","urogenital_system","bladder","5.0843413672984585",".98401341882673921","10",".085905114811156161",".11394321382383629","GDSC2"
"BIBR-1532","2043","RT-112","909704","BLCA","urogenital_system","bladder","4.6368761524315829",".97147501292029814","10",".046734833644029611","-.32746480282111345","GDSC2"
"BIBR-1532","2043","SW1710","909749","BLCA","urogenital_system","bladder","5.0878941312868413",".96551900911811239","10",".10685090878454209",".11744788514490469","GDSC2"
"BIBR-1532","2043","BFTC-905","910926","BLCA","urogenital_system","bladder","5.1000384114406438",".98439388526158145","10",".050363098327502742",".12942777193423963","GDSC2"
"BIBR-1532","2043","CAL-29","1290730","BLCA","urogenital_system","bladder","5.1361426859577737",".98298923591001253","10",".094397913785965779",".1650433140535357","GDSC2"
"Pyridostatin","2044","5637","687452","BLCA","urogenital_system","bladder","2.5935017719825324",".87845095945643159","10",".095076800423500668","-.75193314782532183","GDSC2"
"Pyridostatin","2044","RT4","687455","BLCA","urogenital_system","bladder","3.7523769539541565",".95054715640436693","10",".046185761318255483",".13972997920978894","GDSC2"
"Pyridostatin","2044","SW780","687457","BLCA","urogenital_system","bladder","4.1169232377060565",".94482460761687381","10",".042317411059258771",".4202196163821269","GDSC2"
"Pyridostatin","2044","TCCSUP","687459","BLCA","urogenital_system","bladder","4.2308749088407529",".94356707858557531","10",".041154381855086977",".50789644732605499","GDSC2"
"Pyridostatin","2044","T24","724812","BLCA","urogenital_system","bladder","4.6095523613768217",".96493048427636252","10",".051581321024829221",".79925890526699006","GDSC2"
"Pyridostatin","2044","UM-UC-3","724838","BLCA","urogenital_system","bladder","3.6801819962190354",".94220247595215656","10",".062752435219952177",".084181648577023718","GDSC2"
"Pyridostatin","2044","DSH1","753552","BLCA","urogenital_system","bladder","2.9505657302146586",".8952218195757361","10",".079258170382147553","-.47720057049363501","GDSC2"
"Pyridostatin","2044","J82","753566","BLCA","urogenital_system","bladder","6.3651231957761789",".98505708878304432","10",".033432260181784829","2.1500323140727184","GDSC2"
"Pyridostatin","2044","LB831-BLC","753584","BLCA","urogenital_system","bladder","2.8004273147208916",".8955016422090698","10",".11626590766506836","-.59272024951506996","GDSC2"
"Pyridostatin","2044","647-V","906797","BLCA","urogenital_system","bladder","2.7039137866413205",".90993470555502254","10",".099136634367251758","-.66697980359595843","GDSC2"
"Pyridostatin","2044","639-V","906798","BLCA","urogenital_system","bladder","3.4058750261944182",".94272496306204545","10",".068705945820955114","-.12687594801724483","GDSC2"
"Pyridostatin","2044","HT-1197","907065","BLCA","urogenital_system","bladder","4.5853956658315971",".95149059791875545","10",".050985044314439579",".78067223172028055","GDSC2"
"Pyridostatin","2044","HT-1376","907066","BLCA","urogenital_system","bladder","4.2144118932822208",".93855701363529387","10",".075120578468525309",".49522945422644099","GDSC2"
"Pyridostatin","2044","KU-19-19","907312","BLCA","urogenital_system","bladder","2.9400535789245779",".92058282882517273","10",".045137681077470591","-.48528884249824605","GDSC2"
"Pyridostatin","2044","RT-112","909704","BLCA","urogenital_system","bladder","3.1065589431474545",".9197427857419509","10",".050303201849168637","-.35717608623186364","GDSC2"
"Pyridostatin","2044","SW1710","909749","BLCA","urogenital_system","bladder","4.137778500303372",".94023621309666516","10",".06994442978056413",".43626609744579337","GDSC2"
"Pyridostatin","2044","BFTC-905","910926","BLCA","urogenital_system","bladder","2.4938960190978356",".89437606706302164","10",".11662366733798127","-.82857192521008938","GDSC2"
"Pyridostatin","2044","CAL-29","1290730","BLCA","urogenital_system","bladder","4.2880435251527205",".96762451911860614","10",".051362363670034918",".55188319238886152","GDSC2"
"AMG-319","2045","5637","687452","BLCA","urogenital_system","bladder","4.8360796257692407",".96815253911768462","10",".029463544958719598",".031532174377139836","GDSC2"
"AMG-319","2045","RT4","687455","BLCA","urogenital_system","bladder","5.2675850450563928",".98375243055749917","10",".023940600239040967",".39755779213103476","GDSC2"
"AMG-319","2045","SW780","687457","BLCA","urogenital_system","bladder","5.8351322618892647",".98100119465208591","10",".044203428319139704",".87898122590606675","GDSC2"
"AMG-319","2045","TCCSUP","687459","BLCA","urogenital_system","bladder","5.9216389987093301",".97931317566239107","10",".04362021645523987",".95236079512850325","GDSC2"
"AMG-319","2045","T24","724812","BLCA","urogenital_system","bladder","3.981233241557522",".9474296777998622","10",".10567194036989949","-.69359354103723914","GDSC2"
"AMG-319","2045","UM-UC-3","724838","BLCA","urogenital_system","bladder","5.0681875417819544",".977644800102345","10",".054482846208772272",".22841833048723595","GDSC2"
"AMG-319","2045","DSH1","753552","BLCA","urogenital_system","bladder","5.0628232955808077",".96983782949491493","10",".096099280797632705",".22386809440259453","GDSC2"
"AMG-319","2045","J82","753566","BLCA","urogenital_system","bladder","6.3683415181661047",".9850873925597452","10",".050977706796485389","1.3312773934565083","GDSC2"
"AMG-319","2045","LB831-BLC","753584","BLCA","urogenital_system","bladder","3.8507740345837469",".94432010666520261","10",".048350476112303073","-.8042559097814016","GDSC2"
"AMG-319","2045","647-V","906797","BLCA","urogenital_system","bladder","5.225536810006135",".98683069610693375","10",".038074436343026694",".361890265092424","GDSC2"
"AMG-319","2045","639-V","906798","BLCA","urogenital_system","bladder","4.6078905238183188",".97685416236926648","10",".10074132692598403","-.16202983729880382","GDSC2"
"AMG-319","2045","HT-1197","907065","BLCA","urogenital_system","bladder","6.3067279424239349",".98235175720397516","10",".032931648464673689","1.2790135142210857","GDSC2"
"AMG-319","2045","HT-1376","907066","BLCA","urogenital_system","bladder","5.6646309498338487",".9729299351852928","10",".049412533772560843",".7343530351963623","GDSC2"
"AMG-319","2045","KU-19-19","907312","BLCA","urogenital_system","bladder","4.9687188081036604",".98246778564314352","10",".048686373909560411",".14404371300979735","GDSC2"
"AMG-319","2045","RT-112","909704","BLCA","urogenital_system","bladder","4.5398685361165114",".96943124641502454","10",".060496916290051835","-.21972966899624363","GDSC2"
"AMG-319","2045","SW1710","909749","BLCA","urogenital_system","bladder","4.9840472721416003",".96333113211150434","10",".042657685013587909",".15704612333403856","GDSC2"
"AMG-319","2045","BFTC-905","910926","BLCA","urogenital_system","bladder","4.8566049401882019",".98103935412258059","10",".052821259421404088",".048942826837088893","GDSC2"
"AMG-319","2045","CAL-29","1290730","BLCA","urogenital_system","bladder","5.4095325215541212",".98624496932039785","10",".051189564768168369",".51796511600548256","GDSC2"
"MK-8776","2046","5637","687452","BLCA","urogenital_system","bladder","3.670074403313881",".95686159875806798","5",".052955355314440081",".37672280494993898","GDSC2"
"MK-8776","2046","RT4","687455","BLCA","urogenital_system","bladder","4.6741429577911333",".98494366043297865","5",".066663236869982753",".98287481437779101","GDSC2"
"MK-8776","2046","SW780","687457","BLCA","urogenital_system","bladder","4.8323778917085018",".97684110677253166","5",".021640945739908699","1.0784005857287644","GDSC2"
"MK-8776","2046","TCCSUP","687459","BLCA","urogenital_system","bladder","3.9122580507254496",".9544845390870893","5",".022804689524837333",".52292806541197701","GDSC2"
"MK-8776","2046","T24","724812","BLCA","urogenital_system","bladder","3.808978221744308",".962372932388604","5",".084653105304297649",".460578462298595","GDSC2"
"MK-8776","2046","UM-UC-3","724838","BLCA","urogenital_system","bladder","4.544951730497087",".98019792891957425","5",".065562053047652738",".90488260789393515","GDSC2"
"MK-8776","2046","DSH1","753552","BLCA","urogenital_system","bladder","2.9314910118115431",".9278841403559277","5",".099147262013094178","-.069156916004236874","GDSC2"
"MK-8776","2046","J82","753566","BLCA","urogenital_system","bladder","3.7562185835104929",".95176994306470208","5",".054269245129945222",".42872768817614132","GDSC2"
"MK-8776","2046","LB831-BLC","753584","BLCA","urogenital_system","bladder","3.2243893442968239",".94662739452537814","5",".026892262186556954",".10766458886447505","GDSC2"
"MK-8776","2046","647-V","906797","BLCA","urogenital_system","bladder","4.3163559258291047",".9842706732460047","5",".058453823325354121",".76688027157097893","GDSC2"
"MK-8776","2046","639-V","906798","BLCA","urogenital_system","bladder","4.3278633007164258",".98332253920305035","5",".036761730340733753",".77382722591994846","GDSC2"
"MK-8776","2046","HT-1197","907065","BLCA","urogenital_system","bladder","5.1026207742537837",".97601599569288033","5",".035573140758086569","1.2415450897150295","GDSC2"
"MK-8776","2046","HT-1376","907066","BLCA","urogenital_system","bladder","3.7049416188503352",".94441683478541927","5",".04242569389728755",".39777199792220486","GDSC2"
"MK-8776","2046","KU-19-19","907312","BLCA","urogenital_system","bladder","3.3858738315325669",".96494073036097494","5",".040582750319974957",".2051521020356582","GDSC2"
"MK-8776","2046","RT-112","909704","BLCA","urogenital_system","bladder","2.9313453327749204",".942548250454881","5",".043184202047276014","-.069244861832623447","GDSC2"
"MK-8776","2046","SW1710","909749","BLCA","urogenital_system","bladder","4.7814242472396176",".97264528678598217","5",".02478924166959158","1.0476400825292924","GDSC2"
